price,name,address,ward,line_station,line,station,bus_time,walk_time,area,balcony,floor_plan,age,renovation,reform
2490万円,◆梅島ハイツ◆令和２年にフルリノベーション！！室内大…,東京都足立区梅田７,足立区,東武伊勢崎線「梅島」徒歩7分,東武伊勢崎線,梅島,0,7,81.56m2（壁芯）,12.84m2,3LDK,1974年4月,1,0
2499万円,コート中央本町2階,東京都足立区中央本町４,足立区,東武伊勢崎線「五反野」徒歩18分,東武伊勢崎線,五反野,0,18,74.26m2（壁芯）,11.1m2,3LDK,1989年2月,0,1
2548万円,錦糸町ハイタウン　～新規リノベーション物件～,東京都墨田区江東橋４,墨田区,東京メトロ半蔵門線「錦糸町」徒歩4分,東京メトロ半蔵門線,錦糸町,0,4,38.67m2（壁芯）,7.32m2,1LDK,1978年10月,0,0
2580万円,藤和シティコープ向島,東京都墨田区向島４-2-14,墨田区,東武伊勢崎線「曳舟」徒歩8分,東武伊勢崎線,曳舟,0,8,36.84m2（11.14坪）（壁芯）,4.94m2,1K,1993年3月,0,1
2588万円,ジェイ・パーク綾瀬,東京都足立区東和３,足立区,東京メトロ千代田線「北綾瀬」徒歩12分,東京メトロ千代田線,北綾瀬,0,12,41.5m2,5.89m2,1LDK,1995年10月,0,0
2590万円,パーク西新井マンション,東京都足立区江北４,足立区,日暮里・舎人ライナー「江北」徒歩5分,日暮里・舎人ライナー,江北,0,5,70.2m2,5.94m2,2LDK+S（納戸）,1982年3月,0,0
2598万円,ドルミ錦糸町長谷川ビル,東京都墨田区江東橋２,墨田区,ＪＲ総武線「錦糸町」徒歩7分,ＪＲ総武線,錦糸町,0,7,32.73m2（壁芯）,7.78m2,1DK,1979年12月,1,0
2599万円,サクラハイツ　４階,東京都荒川区荒川１,荒川区,東京メトロ日比谷線「三ノ輪」徒歩10分,東京メトロ日比谷線,三ノ輪,0,10,51.18m2,7.36m2,2DK,1975年2月,1,0
2599万円,グリーンパーク第4五反野,東京都足立区弘道２,足立区,東武伊勢崎線「五反野」徒歩9分,東武伊勢崎線,五反野,0,9,65.62m2,10.08m2,3LDK,1980年12月,0,0
2680万円,サンモール向島,東京都墨田区向島２-１９－１０,墨田区,東武伊勢崎線「とうきょうスカイツリー」徒歩8分,東武伊勢崎線,とうきょうスカイツリー,0,8,44m2（壁芯）,5.85m2,2DK,1979年9月,0,1
2680万円,グリーンパーク第9綾瀬,東京都足立区加平１,足立区,東京メトロ千代田線「北綾瀬」徒歩4分,東京メトロ千代田線,北綾瀬,0,4,61.34m2（登記）,2.47m2,2LDK,1983年7月,0,0
2680万円,大蔵シャルム,東京都台東区蔵前４,台東区,都営浅草線「蔵前」徒歩2分,都営浅草線,蔵前,0,2,36.87m2（壁芯）,4.8m2,1LDK,1976年3月,0,1
2690万円,日商岩井第二新小岩マンションA棟,東京都江戸川区中央２-１７－１８,江戸川区,ＪＲ総武線快速「新小岩」徒歩24分,ＪＲ総武線快速,新小岩,0,24,59m2（壁芯）,7.42m2,3LDK,1975年5月,1,0
2699万円,総武ロイヤルハイツ,東京都江東区大島５-38-10,江東区,都営新宿線「大島」徒歩4分,都営新宿線,大島,0,4,53.3m2（16.12坪）（壁芯）,-,2LDK,1979年5月,0,0
2699万円,青戸第二ローヤルコーポ,東京都葛飾区青戸６,葛飾区,京成本線「青砥」徒歩10分,京成本線,青砥,0,10,57.16m2（壁芯）,8.25m2,3LDK,1980年6月,0,1
2730万円,NICハイムお花茶屋,東京都葛飾区宝町２,葛飾区,京成本線「お花茶屋」徒歩3分,京成本線,お花茶屋,0,3,49.95m2（15.10坪）（壁芯）,8.94m2,1LDK,1977年4月,1,0
2750万円,グリーンパーク第５五反野,東京都足立区足立３,足立区,東武伊勢崎線「五反野」徒歩4分,東武伊勢崎線,五反野,0,4,76.77m2（壁芯）,3.92m2,3LDK,1981年2月,0,0
2750万円,エル・アルカサルフジ,東京都荒川区西日暮里５-27-4,荒川区,ＪＲ山手線「西日暮里」徒歩4分,ＪＲ山手線,西日暮里,0,4,37.38m2（11.30坪）,3.92m2,1LDK,1981年2月,0,0
2750万円,カーサ蔵前,東京都台東区蔵前３-21-1,台東区,都営大江戸線「蔵前」徒歩1分,都営大江戸線,蔵前,0,1,41.55m2（壁芯）,1.05m2,ワンルーム,1977年2月,1,0
2780万円,根岸ハイム,東京都台東区根岸２,台東区,ＪＲ山手線「鶯谷」徒歩5分,ＪＲ山手線,鶯谷,0,5,42.8m2（壁芯）,4.9m2,1LDK,1979年10月,0,0
2780万円,ライオンズプラザ北綾瀬,東京都足立区大谷田３,足立区,東京メトロ千代田線「北綾瀬」徒歩14分,東京メトロ千代田線,北綾瀬,0,14,59.77m2（18.08坪）（壁芯）,6.9m2,3LDK,1988年1月,0,0
2780万円,セザール亀有親水公園,東京都足立区東和４,足立区,ＪＲ常磐線「亀有」徒歩11分,ＪＲ常磐線,亀有,0,11,62.13m2,6.12m2,2LDK+S（納戸）,2000年3月,0,0
2790万円,東建金町マンション,東京都葛飾区金町１,葛飾区,ＪＲ常磐線「金町」徒歩13分,ＪＲ常磐線,金町,0,13,57.2m2（壁芯）,7.15m2,2LDK+S（納戸）,1976年6月,0,1
2799万円,セザールパークサイド綾瀬,東京都足立区加平３,足立区,東京メトロ千代田線「北綾瀬」徒歩8分,東京メトロ千代田線,北綾瀬,0,8,53.06m2,2.4m2,2DK,1997年3月,0,0
2880万円,リバーサイドマンション江戸川,東京都江戸川区北小岩３,江戸川区,京成本線「江戸川」徒歩4分,京成本線,江戸川,0,4,58.32m2（壁芯）,4.61m2,3LDK,1973年7月,0,1
2880万円,即日&動画で内見出来ます！駅近！日当たり良好な10階…,東京都足立区扇３,足立区,日暮里・舎人ライナー「江北」徒歩4分,日暮里・舎人ライナー,江北,0,4,57.43m2（登記）,7.6m2,3LDK,1980年8月,0,0
2880万円,フュージョナル浅草FOREST,東京都台東区浅草５,台東区,つくばエクスプレス「浅草」徒歩10分,つくばエクスプレス,浅草,0,10,25.58m2（7.73坪）（壁芯）,4.06m2,1K,2019年5月,0,0
2890万円,ダイアパレス綾瀬,東京都足立区青井４,足立区,つくばエクスプレス「青井」徒歩6分,つくばエクスプレス,青井,0,6,63.57m2（壁芯）,7.5m2,3LDK,1986年2月,1,0
2898万円,レクセル五反野,東京都足立区足立４-２１－２,足立区,東武伊勢崎線「五反野」徒歩6分,東武伊勢崎線,五反野,0,6,50.1m2（壁芯）,4.5m2,2DK,1994年2月,0,0
2898万円,新小岩東ガーデンハウス,東京都葛飾区東新小岩２,葛飾区,ＪＲ総武線「小岩」徒歩20分,ＪＲ総武線,小岩,0,20,56.77m2（登記）,5.19m2,3LDK,1992年8月,0,0
2899万円,エル・アルカサル西日暮里,東京都荒川区西日暮里６,荒川区,ＪＲ山手線「西日暮里」徒歩8分,ＪＲ山手線,西日暮里,0,8,43.2m2（壁芯）,5.7m2,1LDK,1979年11月,1,0
2899万円,ネオコーポ北千住,東京都足立区千住橋戸町93-2,足立区,京成本線「千住大橋」徒歩4分,京成本線,千住大橋,0,4,61.21m2（18.51坪）（壁芯）,6.72m2,3LDK,1981年5月,0,0
2980万円,ニッケンマンション,東京都台東区西浅草３,台東区,つくばエクスプレス「浅草」徒歩3分,つくばエクスプレス,浅草,0,3,61.42m2,4m2,2LDK,1976年3月,0,0
2980万円,雷門スカイマンション,東京都台東区雷門２-５－１,台東区,都営浅草線「浅草」徒歩2分,都営浅草線,浅草,0,2,37.02m2（壁芯）,3.21m2,1LDK,1980年4月,1,0
2980万円,～～スカイツリーと共に～ノバ墨田,東京都墨田区八広４,墨田区,京成押上線「八広」徒歩6分,京成押上線,八広,0,6,54.18m2（登記）,6.56m2,3DK,1992年1月,0,0
2980万円,ニッケンマンション,東京都台東区西浅草３,台東区,つくばエクスプレス「浅草」徒歩6分,つくばエクスプレス,浅草,0,6,61.42m2（壁芯）,4m2,2LDK,1976年3月,1,0
2990万円,尾久橋スカイハイツ,東京都足立区小台１,足立区,日暮里・舎人ライナー「足立小台」徒歩3分,日暮里・舎人ライナー,足立小台,0,3,60.48m2,7m2,3LDK,1983年8月,0,0
2990万円,ディアレスト鹿浜,東京都足立区鹿浜８,足立区,日暮里・舎人ライナー「谷在家」徒歩10分,日暮里・舎人ライナー,谷在家,0,10,61.48m2,8.26m2,3LDK,2002年5月,0,0
2990万円,日神デュオステージ浅草寿町,東京都台東区寿１,台東区,東京メトロ銀座線「田原町」徒歩3分,東京メトロ銀座線,田原町,0,3,31.62m2（壁芯）,4.07m2,1DK,2007年1月,0,0
2998万円,永信立花ハイツ,東京都墨田区立花３,墨田区,東武亀戸線「東あずま」徒歩3分,東武亀戸線,東あずま,0,3,62.15m2（壁芯）,-,3LDK,1982年2月,0,0
2998万円,リシュブール四つ木,東京都葛飾区四つ木１,葛飾区,京成押上線「四ツ木」徒歩10分,京成押上線,四ツ木,0,10,41.6m2（壁芯）,6.9m2,1LDK,2015年2月,0,0
2998万円,【リノベーション】ライオンズマンション竹ノ塚伊興町,東京都足立区伊興４-15-8,足立区,東武伊勢崎線「竹ノ塚」徒歩10分,東武伊勢崎線,竹ノ塚,0,10,63.88m2（19.32坪）（壁芯）,4.65m2,3LDK,1988年2月,1,0
2999万円,サカイリグリーンパーク北千住第６,東京都足立区千住１-1-9,足立区,東京メトロ千代田線「北千住」徒歩8分,東京メトロ千代田線,北千住,0,8,52.24m2（15.80坪）（壁芯）,2.81m2,2LDK,1983年12月,0,0
2999万円,トダカ深川コーポ,東京都江東区森下４-9-18,江東区,都営新宿線「菊川」徒歩4分,都営新宿線,菊川,0,4,41.54m2（12.56坪）,6.72m2,1LDK,1974年2月,0,0
2999万円,町屋グリーンマンション,東京都荒川区町屋８,荒川区,東京メトロ千代田線「町屋」徒歩10分,東京メトロ千代田線,町屋,0,10,66m2（19.96坪）（壁芯）,8.2m2,3DK,1979年6月,0,0
2999万円,ライオンズマンション扇橋,東京都江東区扇橋３,江東区,東京メトロ半蔵門線「住吉」徒歩12分,東京メトロ半蔵門線,住吉,0,12,58.19m2（壁芯）,7.33m2,2LDK,1980年11月,0,0
2999万円,スクールサイド,東京都台東区松が谷２,台東区,東京メトロ銀座線「稲荷町」徒歩6分,東京メトロ銀座線,稲荷町,0,6,41.3m2（壁芯）,2.36m2,1LDK,1990年6月,1,0
3000万円,パシフィック両国,東京都墨田区立川２-10-7,墨田区,都営新宿線「菊川」徒歩8分,都営新宿線,菊川,0,8,41.16m2（壁芯）,6.45m2,1LDK,1982年11月,1,0
3090万円,マイキャッスル鶯谷,東京都荒川区東日暮里２,荒川区,東京メトロ日比谷線「三ノ輪」徒歩10分,東京メトロ日比谷線,三ノ輪,0,10,37.33m2（壁芯）,6.53m2,1LDK,1982年11月,1,0
3090万円,コスモ町屋,東京都足立区千住桜木２,足立区,東京メトロ千代田線「町屋」徒歩18分,東京メトロ千代田線,町屋,0,18,60.49m2,5.43m2,2LDK+S（納戸）,1986年2月,0,0
3098万円,秀和東陽町レジデンス,東京都江東区東陽５,江東区,東京メトロ東西線「東陽町」徒歩5分,東京メトロ東西線,東陽町,0,5,45m2（壁芯）,4.5m2,1LDK,1972年11月,1,0
3098万円,マンハイム大島,東京都江東区東砂１,江東区,都営新宿線「大島」徒歩14分,都営新宿線,大島,0,14,71.15m2（21.52坪）（壁芯）,14.61m2,3LDK,1980年7月,1,0
3099万円,梅島芙蓉ハイツ,東京都足立区梅田６,足立区,東武伊勢崎線「梅島」徒歩8分,東武伊勢崎線,梅島,0,8,61.45m2（壁芯）,7.28m2,3LDK,1984年7月,1,0
3148万円,K‘sネーション舎人ステーションフロント,東京都足立区舎人１,足立区,日暮里・舎人ライナー「舎人」徒歩2分,日暮里・舎人ライナー,舎人,0,2,46.61m2（壁芯）,5.44m2,2LDK,2017年7月,0,0
3180万円,ライオンズマンション平井,東京都江戸川区平井１,江戸川区,ＪＲ総武線「平井」徒歩14分,ＪＲ総武線,平井,0,14,62.64m2（壁芯）,6.23m2,2LDK,1991年1月,1,0
3180万円,クオーディア西葛西　1階,東京都江戸川区北葛西５,江戸川区,東京メトロ東西線「西葛西」徒歩14分,東京メトロ東西線,西葛西,0,14,60.08m2（壁芯）,4.65m2,2LDK,1998年3月,0,1
3180万円,ライオンズマンション小岩第３,東京都葛飾区奥戸６,葛飾区,ＪＲ総武線「小岩」徒歩16分,ＪＲ総武線,小岩,0,16,60.3m2,3.6m2,3LDK,1988年4月,0,0
3180万円,ライオンズマンション小岩第3,東京都葛飾区奥戸６,葛飾区,ＪＲ総武線「小岩」徒歩16分,ＪＲ総武線,小岩,0,16,60.3m2（18.24坪）（壁芯）,3.6m2,3LDK,1988年4月,1,0
3180万円,コスモ町屋リバーシティ,東京都荒川区町屋５,荒川区,東京メトロ千代田線「町屋」徒歩14分,東京メトロ千代田線,町屋,0,14,54.57m2（16.50坪）,8.26m2,2LDK,1991年11月,0,0
3180万円,朝日プラザ荒川遊園,東京都荒川区西尾久７-37-4,荒川区,ＪＲ高崎線「尾久」徒歩5分,ＪＲ高崎線,尾久,0,5,53.55m2（16.19坪）,6.85m2,2DK,1989年10月,0,0
3180万円,エイジングコート亀有,東京都足立区中川１,足立区,ＪＲ常磐線「亀有」徒歩11分,ＪＲ常磐線,亀有,0,11,60m2（壁芯）,7.49m2,3LDK,1995年1月,1,0
3180万円,グリーンハイツ根岸,東京都台東区根岸５-13-13,台東区,東京メトロ日比谷線「三ノ輪」徒歩4分,東京メトロ日比谷線,三ノ輪,0,4,43.2m2（13.06坪）,7.2m2,2DK,1985年11月,0,0
3180万円,グリーンタウン青戸一番街第八号棟,東京都葛飾区青戸３,葛飾区,京成本線「青砥」徒歩5分,京成本線,青砥,0,5,60.73m2（壁芯）,9.54m2,2LDK,1993年3月,0,0
3180万円,TAK 北千住,東京都足立区千住緑町３,足立区,東京メトロ千代田線「北千住」徒歩14分,東京メトロ千代田線,北千住,0,14,56.29m2,11.28m2,2LDK,1984年9月,1,0
3190万円,ライオンズマンション扇橋,東京都江東区扇橋３,江東区,東京メトロ半蔵門線「住吉」徒歩12分,東京メトロ半蔵門線,住吉,0,12,58.19m2（壁芯）,7.33m2,2LDK,1980年10月,1,0
3190万円,入谷松が谷マンション,東京都台東区松が谷４,台東区,東京メトロ日比谷線「入谷」徒歩3分,東京メトロ日比谷線,入谷,0,3,42.88m2,5.24m2,2DK,1977年3月,0,0
3198万円,キュート東砂,東京都江東区東砂８,江東区,東京メトロ東西線「南砂町」徒歩10分,東京メトロ東西線,南砂町,0,10,51m2（壁芯）,4.59m2,2LDK,1981年10月,1,0
3198万円,グリーンパーク東綾瀬３,東京都足立区東和１,足立区,ＪＲ常磐線「亀有」徒歩11分,ＪＲ常磐線,亀有,0,11,60.02m2（壁芯）,10.03m2,3DK,1988年7月,1,0
3198万円,グリーンコーポ町屋,東京都荒川区荒川７,荒川区,東京メトロ千代田線「町屋」徒歩2分,東京メトロ千代田線,町屋,0,2,56.7m2（壁芯）,8.1m2,2LDK,1979年8月,1,0
3199万円,マンション宮,東京都台東区西浅草３-29-20,台東区,つくばエクスプレス「浅草」徒歩5分,つくばエクスプレス,浅草,0,5,58.3m2（17.63坪）（壁芯）,4.26m2,2LDK,1975年8月,0,0
3200万円,ランドステージ亀有ヴェレスタ,東京都足立区東和３,足立区,東京メトロ千代田線「北綾瀬」徒歩13分,東京メトロ千代田線,北綾瀬,0,13,65.49m2,-,3LDK,2008年12月,0,0
3200万円,ランドステージ亀有ヴェレスタ,東京都足立区東和３,足立区,東京メトロ千代田線「北綾瀬」徒歩13分,東京メトロ千代田線,北綾瀬,0,13,65.49m2,-,3LDK,2008年12月,0,0
3200万円,ランドステージ亀有ヴェレスタ,東京都足立区東和３,足立区,東京メトロ千代田線「北綾瀬」徒歩13分,東京メトロ千代田線,北綾瀬,0,13,65.49m2,-,3LDK,2008年12月,0,0
3250万円,ミルーナヒルズ白鳥アリビエ,東京都葛飾区白鳥２,葛飾区,京成本線「お花茶屋」徒歩11分,京成本線,お花茶屋,0,11,52.55m2（登記）,4m2,3LDK,2012年11月,0,0
3270万円,エスエスケーグリーンパーク仲町,東京都足立区千住仲町1-16,足立区,東京メトロ千代田線「北千住」徒歩9分,東京メトロ千代田線,北千住,0,9,55.86m2（壁芯）,7.52m2,3DK,1986年9月,1,0
3280万円,扇橋タウンマンション,東京都江東区扇橋３-2-3,江東区,都営新宿線「住吉」徒歩8分,都営新宿線,住吉,0,8,60.73m2（18.37坪）,-,3LDK,1980年1月,0,0
3280万円,ダイアパレス瑞江,東京都江戸川区瑞江１,江戸川区,都営新宿線「瑞江」徒歩13分,都営新宿線,瑞江,0,13,68.41m2（壁芯）,8.26m2,3LDK,1999年8月,0,1
3280万円,NICアーバンハイム立石,東京都葛飾区立石５,葛飾区,京成押上線「京成立石」徒歩12分,京成押上線,京成立石,0,12,55.39m2,11.71m2,3LDK,1990年2月,0,0
3280万円,ソーケン日暮里マンション,東京都荒川区東日暮里５-39-12,荒川区,ＪＲ山手線「日暮里」徒歩5分,ＪＲ山手線,日暮里,0,5,45.56m2（13.78坪）（壁芯）,8.2m2,1LDK,1981年1月,0,0
3280万円,レガリアヒルズ池之端,東京都台東区池之端３,台東区,東京メトロ千代田線「根津」徒歩6分,東京メトロ千代田線,根津,0,6,29.7m2（壁芯）,3.36m2,1DK,2003年3月,0,0
3280万円,NICアーバンハイム立石,東京都葛飾区立石５,葛飾区,京成押上線「京成立石」徒歩12分,京成押上線,京成立石,0,12,55.39m2（16.75坪）（壁芯）,11.71m2,3LDK,1990年2月,0,1
3280万円,平井パークホームズ,東京都墨田区立花３,墨田区,東武亀戸線「東あずま」徒歩3分,東武亀戸線,東あずま,0,3,46.81m2（壁芯）,-,1LDK,1984年9月,0,1
3280万円,シティマンション上野,東京都台東区下谷２-24-7,台東区,東京メトロ日比谷線「入谷」徒歩2分,東京メトロ日比谷線,入谷,0,2,48.29m2（14.60坪）,3.24m2,2LDK,1982年11月,0,0
3280万円,東京アクアガーデン,東京都足立区西保木間４,足立区,東武伊勢崎線「竹ノ塚」徒歩19分,東武伊勢崎線,竹ノ塚,0,19,75.88m2,16.2m2,3LDK,2006年8月,0,0
3280万円,船堀パークホームズ,東京都江戸川区船堀２,江戸川区,都営新宿線「船堀」徒歩5分,都営新宿線,船堀,0,5,73.28m2（壁芯）,8.26m2,3LDK,1986年3月,0,0
3290万円,ルイシャトレ梅島,東京都足立区梅田７,足立区,東武伊勢崎線「梅島」徒歩9分,東武伊勢崎線,梅島,0,9,65.55m2（壁芯）,7.61m2,3LDK,1996年5月,0,0
3290万円,セーナ堀切菖蒲園,東京都葛飾区堀切２-60-12,葛飾区,京成本線「堀切菖蒲園」徒歩7分,京成本線,堀切菖蒲園,0,7,55.46m2（壁芯）,10.32m2,1LDK+S（納戸）,2007年3月,0,0
3298万円,クリオ新小岩壱番館,東京都江戸川区西一之江１,江戸川区,ＪＲ総武線「新小岩」バス12分停歩6分,ＪＲ総武線,新小岩,12,,67.5m2（壁芯）,14.25m2,3LDK,1998年2月,1,1
3299万円,NICアーバンハイム町屋,東京都荒川区町屋７,荒川区,東京メトロ千代田線「町屋」徒歩15分,東京メトロ千代田線,町屋,0,15,60.78m2（壁芯）,11.3m2,3LDK,1990年3月,0,0
3299万円,グリーンキャピタル三ノ輪,東京都荒川区南千住５,荒川区,東京メトロ日比谷線「三ノ輪」徒歩5分,東京メトロ日比谷線,三ノ輪,0,5,47.28m2（壁芯）,5.3m2,2LDK,1978年8月,0,0
3299万円,レーベンハイム西新井アイン,東京都足立区西新井７,足立区,日暮里・舎人ライナー「西新井大師西」徒歩7分,日暮里・舎人ライナー,西新井大師西,0,7,60.4m2（18.27坪）（壁芯）,14.82m2,3LDK,2002年9月,1,0
3320万円,シャルマンコーポ五反野,東京都足立区弘道２,足立区,東武伊勢崎線「五反野」徒歩7分,東武伊勢崎線,五反野,0,7,73.15m2（壁芯）,9.01m2,2LDK+S（納戸）,1991年3月,0,0
3348万円,南砂パブリックハイツ　４階,東京都江東区南砂２,江東区,東京メトロ東西線「南砂町」徒歩4分,東京メトロ東西線,南砂町,0,4,53.46m2（16.17坪）（壁芯）,6.18m2,2LDK,1978年9月,0,0
3380万円,アーバンヒルズ平井,東京都江戸川区平井６,江戸川区,ＪＲ総武線「平井」徒歩6分,ＪＲ総武線,平井,0,6,52.8m2（15.97坪）（壁芯）,7.83m2,2LDK,1993年2月,0,1
3380万円,ストークハイム緑町,東京都墨田区緑４-1-3,墨田区,都営新宿線「菊川」徒歩6分,都営新宿線,菊川,0,6,52.02m2（15.73坪）（壁芯）,4.33m2,2LDK,1981年1月,0,0
3380万円,アトラス柴又,東京都葛飾区柴又７,葛飾区,京成金町線「柴又」徒歩5分,京成金町線,柴又,0,5,65.9m2（壁芯）,8.66m2,3LDK,1995年2月,1,0
3380万円,ハイマート入谷,東京都台東区下谷２-２４－１１,台東区,東京メトロ日比谷線「入谷」徒歩2分,東京メトロ日比谷線,入谷,0,2,40.18m2（壁芯）,5.19m2,1LDK,1985年11月,1,0
3380万円,ストークハイム緑町,東京都墨田区緑４,墨田区,都営新宿線「菊川」徒歩6分,都営新宿線,菊川,0,6,52.02m2（15.73坪）（壁芯）,4.33m2,2LDK,1981年1月,1,0
3380万円,ライオンズマンション言問,東京都墨田区向島５-１２－１４,墨田区,東武伊勢崎線「曳舟」徒歩10分,東武伊勢崎線,曳舟,0,10,53.84m2（壁芯）,5.1m2,1LDK+S（納戸）,1982年10月,1,0
3380万円,ビアン御徒町,東京都台東区台東３,台東区,東京メトロ日比谷線「仲御徒町」徒歩2分,東京メトロ日比谷線,仲御徒町,0,2,38.2m2（11.55坪）（壁芯）,3.9m2,1LDK,1983年2月,1,0
3380万円,清澄ローヤルコーポ,東京都江東区深川１,江東区,都営大江戸線「清澄白河」徒歩7分,都営大江戸線,清澄白河,0,7,52.03m2（壁芯）,6.9m2,2LDK,1977年7月,1,0
3390万円,トーア南晴海マンション,東京都江東区辰巳１,江東区,東京メトロ有楽町線「辰巳」徒歩6分,東京メトロ有楽町線,辰巳,0,6,50.4m2（15.24坪）（壁芯）,8.25m2,3DK,1981年2月,1,0
3390万円,ブルーシエル西新井大師,東京都足立区西新井６,足立区,東武大師線「大師前」徒歩7分,東武大師線,大師前,0,7,55.72m2（16.85坪）（壁芯）,4.16m2,2LDK,2017年3月,0,0
3390万円,サンクレイドル堀切四季のみち,東京都葛飾区堀切１,葛飾区,京成本線「堀切菖蒲園」徒歩14分,京成本線,堀切菖蒲園,0,14,63.8m2（壁芯）,10.44m2,3LDK,2016年2月,0,0
3390万円,ブルーシエル西新井大師　Ⅲ,東京都足立区西新井６,足立区,日暮里・舎人ライナー「西新井大師西」徒歩9分,日暮里・舎人ライナー,西新井大師西,0,9,55.72m2（壁芯）,4.16m2,2LDK,2017年3月,0,1
3390万円,ライオンズマンション菊川,東京都墨田区菊川１,墨田区,都営新宿線「菊川」徒歩3分,都営新宿線,菊川,0,3,44.62m2（壁芯）,2.97m2,2DK,1982年9月,0,0
3399万円,ラミアール三ノ輪駅前,東京都台東区三ノ輪２-15-9,台東区,東京メトロ日比谷線「三ノ輪」徒歩2分,東京メトロ日比谷線,三ノ輪,0,2,40.8m2（12.34坪）,5.6m2,1LDK,1985年3月,0,0
3429万円,ユニオンパレス梅島,東京都足立区梅田６,足立区,東武伊勢崎線「梅島」徒歩9分,東武伊勢崎線,梅島,0,9,59.91m2,5m2,3LDK,1998年1月,0,0
3450万円,トレゾール亀戸,東京都江東区亀戸７,江東区,東武亀戸線「亀戸水神」徒歩9分,東武亀戸線,亀戸水神,0,9,44.64m2（壁芯）,3.78m2,1LDK,2008年4月,0,0
